profile_id,serial_number,start_date,end_date,source_start_level,source_end_level,initial_fill_percent,end_fill_percent,delta_fill_percent,fill_rate_percent_per_hour
22344,1511217,2021-01-08,2021-01-09,0,0,0,0,0,0
22345,1511217,2021-01-09,2021-01-10,0,0,0,0,0,0
22346,1511217,2021-01-10,2021-01-11,0,0,0,0,0,0
22347,1511217,2021-01-11,2021-01-12,0,0,0,0,0,0
22348,1511217,2021-01-12,2021-01-13,0,0,0,0,0,0
22349,1511217,2021-01-13,2021-01-14,0,0,0,0,0,0
22350,1511217,2021-01-14,2021-01-15,0,0,0,0,0,0
22351,1511217,2021-01-15,2021-01-16,0,0,0,0,0,0
22352,1511217,2021-01-16,2021-01-17,0,0,0,0,0,0
22353,1511217,2021-01-17,2021-01-18,0,0,0,0,0,0
22354,1511217,2021-01-18,2021-01-19,0,0,0,0,0,0
22355,1511217,2021-01-19,2021-01-20,0,0,0,0,0,0
22356,1511217,2021-01-20,2021-01-21,0,0,0,0,0,0
22357,1511217,2021-01-21,2021-01-22,0,0,0,0,0,0
22358,1511217,2021-01-22,2021-01-23,0,0,0,0,0,0
22359,1511217,2021-01-23,2021-01-24,0,0,0,0,0,0
22360,1511217,2021-01-24,2021-01-25,0,0,0,0,0,0
22361,1511217,2021-01-25,2021-01-26,0,0,0,0,0,0
22362,1511217,2021-01-26,2021-01-27,0,0,0,0,0,0
22363,1511217,2021-01-27,2021-01-28,0,0,0,0,0,0
22364,1511217,2021-01-28,2021-01-29,0,0,0,0,0,0
22365,1511217,2021-01-29,2021-01-30,0,0,0,0,0,0
22366,1511217,2021-01-30,2021-01-31,0,0,0,0,0,0
22367,1511217,2021-01-31,2021-02-01,0,0,0,0,0,0
22368,1511217,2021-02-01,2021-02-02,0,0,0,0,0,0
22369,1511217,2021-02-02,2021-02-03,0,0,0,0,0,0
22370,1511217,2021-02-03,2021-02-04,0,0,0,0,0,0
22371,1511217,2021-02-04,2021-02-05,0,0,0,0,0,0
22372,1511217,2021-02-05,2021-02-06,0,0,0,0,0,0
22373,1511217,2021-02-06,2021-02-07,0,0,0,0,0,0
22374,1511217,2021-02-07,2021-02-08,0,0,0,0,0,0
22375,1511217,2021-02-08,2021-02-09,0,0,0,0,0,0
22376,1511217,2021-02-09,2021-02-10,0,0,0,0,0,0
22377,1511217,2021-02-10,2021-02-11,0,0,0,0,0,0
22378,1511217,2021-02-11,2021-02-12,0,0,0,0,0,0
22379,1511217,2021-02-12,2021-02-13,0,0,0,0,0,0
22380,1511217,2021-02-13,2021-02-14,0,0,0,0,0,0
22381,1511217,2021-02-14,2021-02-15,0,0,0,0,0,0
22382,1511217,2021-02-15,2021-02-16,0,0,0,0,0,0
22383,1511217,2021-02-16,2021-02-17,0,0,0,0,0,0
22384,1511217,2021-02-17,2021-02-18,0,0,0,0,0,0
22385,1511217,2021-02-18,2021-02-19,0,0,0,0,0,0
22386,1511217,2021-02-19,2021-02-20,0,0,0,0,0,0
22387,1511217,2021-02-20,2021-02-21,0,0,0,0,0,0
22388,1511217,2021-02-21,2021-02-22,0,0,0,0,0,0
22389,1511217,2021-02-22,2021-02-23,0,0,0,0,0,0
22390,1511217,2021-02-23,2021-02-24,0,0,0,0,0,0
22391,1511217,2021-02-24,2021-02-25,0,10,0,100,100,4.16666666667
22392,1511217,2021-02-26,2021-02-27,0,0,0,0,0,0
22393,1511217,2021-02-27,2021-02-28,0,0,0,0,0,0
22394,1511217,2021-02-28,2021-03-01,0,0,0,0,0,0
22395,1511217,2021-03-01,2021-03-02,0,0,0,0,0,0
22396,1511217,2021-03-02,2021-03-03,0,0,0,0,0,0
22397,1511217,2021-03-03,2021-03-04,0,8,0,80,80,3.33333333333
22398,1511217,2021-03-05,2021-03-06,0,0,0,0,0,0
22399,1511217,2021-03-06,2021-03-07,0,0,0,0,0,0
22400,1511217,2021-03-07,2021-03-08,0,0,0,0,0,0
22401,1511217,2021-03-08,2021-03-09,0,0,0,0,0,0
22402,1511217,2021-03-09,2021-03-10,0,0,0,0,0,0
22403,1511217,2021-03-10,2021-03-11,0,0,0,0,0,0
22404,1511217,2021-03-11,2021-03-12,0,0,0,0,0,0
22405,1511217,2021-03-12,2021-03-13,0,0,0,0,0,0
22406,1511217,2021-03-13,2021-03-14,0,0,0,0,0,0
22407,1511217,2021-03-14,2021-03-15,0,0,0,0,0,0
22408,1511217,2021-03-15,2021-03-16,0,0,0,0,0,0
22409,1511217,2021-03-16,2021-03-17,0,0,0,0,0,0
22410,1511217,2021-03-17,2021-03-18,0,0,0,0,0,0
22411,1511217,2021-03-18,2021-03-19,0,0,0,0,0,0
22412,1511217,2021-03-19,2021-03-20,0,0,0,0,0,0
22413,1511217,2021-03-20,2021-03-21,0,0,0,0,0,0
22414,1511217,2021-03-21,2021-03-22,0,0,0,0,0,0
22415,1511217,2021-03-22,2021-03-23,0,0,0,0,0,0
22416,1511217,2021-03-23,2021-03-24,0,0,0,0,0,0
22417,1511217,2021-03-24,2021-03-25,0,0,0,0,0,0
22418,1511217,2021-03-25,2021-03-26,0,0,0,0,0,0
22419,1511217,2021-03-26,2021-03-27,0,0,0,0,0,0
22420,1511217,2021-03-27,2021-03-28,0,0,0,0,0,0
22421,1511217,2021-03-28,2021-03-29,0,0,0,0,0,0
22422,1511217,2021-03-29,2021-03-30,0,0,0,0,0,0
22423,1511217,2021-03-30,2021-03-31,0,0,0,0,0,0
22424,1511217,2021-03-31,2021-04-01,0,0,0,0,0,0
22425,1511217,2021-04-01,2021-04-02,0,0,0,0,0,0
22426,1511217,2021-04-02,2021-04-03,0,0,0,0,0,0
22427,1511217,2021-04-03,2021-04-04,0,0,0,0,0,0
22428,1511217,2021-04-04,2021-04-05,0,0,0,0,0,0
22429,1511217,2021-04-05,2021-04-06,0,0,0,0,0,0
22430,1511217,2021-04-06,2021-04-07,0,0,0,0,0,0
22431,1511217,2021-04-07,2021-04-08,0,0,0,0,0,0
22432,1511217,2021-04-08,2021-04-09,0,0,0,0,0,0
22433,1511217,2021-04-09,2021-04-10,0,0,0,0,0,0
22434,1511217,2021-04-10,2021-04-11,0,0,0,0,0,0
22435,1511217,2021-04-11,2021-04-12,0,0,0,0,0,0
22436,1511217,2021-04-12,2021-04-13,0,0,0,0,0,0
22437,1511217,2021-04-13,2021-04-14,0,0,0,0,0,0
22438,1511217,2021-04-14,2021-04-15,0,0,0,0,0,0
22439,1511217,2021-04-15,2021-04-16,0,0,0,0,0,0
22440,1511217,2021-04-16,2021-04-17,0,0,0,0,0,0
22441,1511217,2021-04-17,2021-04-18,0,0,0,0,0,0
22442,1511217,2021-04-18,2021-04-19,0,0,0,0,0,0
22443,1511217,2021-04-19,2021-04-20,0,0,0,0,0,0
22444,1511217,2021-04-20,2021-04-21,0,0,0,0,0,0
22445,1511217,2021-04-21,2021-04-22,0,0,0,0,0,0
22446,1511217,2021-04-22,2021-04-23,0,0,0,0,0,0
22447,1511217,2021-04-23,2021-04-24,0,0,0,0,0,0
22448,1511217,2021-04-24,2021-04-25,0,0,0,0,0,0
22449,1511217,2021-04-25,2021-04-26,0,0,0,0,0,0
22450,1511217,2021-04-26,2021-04-27,0,0,0,0,0,0
22451,1511217,2021-04-27,2021-04-28,0,0,0,0,0,0
22452,1511217,2021-04-28,2021-04-29,0,0,0,0,0,0
22453,1511217,2021-04-29,2021-04-30,0,0,0,0,0,0
22454,1511217,2021-04-30,2021-05-01,0,0,0,0,0,0
22455,1511217,2021-05-01,2021-05-02,0,0,0,0,0,0
22456,1511217,2021-05-02,2021-05-03,0,0,0,0,0,0
22457,1511218,2018-06-27,2018-06-28,0,6,0,60,60,2.5
22458,1511218,2018-06-28,2018-06-29,6,8,60,80,20,0.833333333333
22459,1511218,2018-06-30,2018-07-01,0,10,0,100,100,4.16666666667
22460,1511218,2018-07-02,2018-07-03,0,0,0,0,0,0
22461,1511218,2018-07-03,2018-07-04,0,2,0,20,20,0.833333333333
22462,1511218,2018-07-04,2018-07-05,2,2,20,20,0,0
22463,1511218,2018-07-05,2018-07-06,2,8,20,80,60,2.5
22464,1511218,2018-07-07,2018-07-08,0,0,0,0,0,0
22465,1511218,2018-07-08,2018-07-09,0,0,0,0,0,0
22466,1511218,2018-07-09,2018-07-10,0,0,0,0,0,0
22467,1511218,2018-07-10,2018-07-11,0,8,0,80,80,3.33333333333
22468,1511218,2018-07-12,2018-07-13,0,0,0,0,0,0
22469,1511218,2018-07-13,2018-07-14,0,0,0,0,0,0
22470,1511218,2018-07-14,2018-07-15,0,6,0,60,60,2.5
22471,1511218,2018-07-15,2018-07-16,6,8,60,80,20,0.833333333333
22472,1511218,2018-07-17,2018-07-18,0,0,0,0,0,0
22473,1511218,2018-07-18,2018-07-19,0,0,0,0,0,0
22474,1511218,2018-07-19,2018-07-20,0,6,0,60,60,2.5
22475,1511218,2018-07-21,2018-07-22,0,0,0,0,0,0
22476,1511218,2018-07-22,2018-07-23,0,4,0,40,40,1.66666666667
22477,1511218,2018-07-23,2018-07-24,4,8,40,80,40,1.66666666667
22478,1511218,2018-07-25,2018-07-26,0,4,0,40,40,1.66666666667
22479,1511218,2018-07-26,2018-07-27,4,8,40,80,40,1.66666666667
22480,1511218,2018-07-28,2018-07-29,0,8,0,80,80,3.33333333333
22481,1511218,2018-07-30,2018-07-31,0,0,0,0,0,0
22482,1511218,2018-07-31,2018-08-01,0,4,0,40,40,1.66666666667
22483,1511218,2018-08-01,2018-08-02,4,6,40,60,20,0.833333333333
22484,1511218,2018-08-02,2018-08-03,6,8,60,80,20,0.833333333333
22485,1511218,2018-08-04,2018-08-05,0,4,0,40,40,1.66666666667
22486,1511218,2018-08-05,2018-08-06,4,8,40,80,40,1.66666666667
22487,1511218,2018-08-07,2018-08-08,0,6,0,60,60,2.5
22488,1511218,2018-08-08,2018-08-09,6,6,60,60,0,0
22489,1511218,2018-08-09,2018-08-10,6,8,60,80,20,0.833333333333
22490,1511218,2018-08-11,2018-08-12,0,0,0,0,0,0
22491,1511218,2018-08-12,2018-08-13,0,4,0,40,40,1.66666666667
22492,1511218,2018-08-13,2018-08-14,4,8,40,80,40,1.66666666667
22493,1511218,2018-08-15,2018-08-16,0,0,0,0,0,0
22494,1511218,2018-08-16,2018-08-17,0,2,0,20,20,0.833333333333
22495,1511218,2018-08-18,2018-08-19,0,6,0,60,60,2.5
22496,1511218,2018-08-19,2018-08-20,6,8,60,80,20,0.833333333333
22497,1511218,2018-08-21,2018-08-22,0,2,0,20,20,0.833333333333
22498,1511218,2018-08-22,2018-08-23,2,4,20,40,20,0.833333333333
22499,1511218,2018-08-23,2018-08-24,4,8,40,80,40,1.66666666667
22500,1511218,2018-08-25,2018-08-26,0,0,0,0,0,0
22501,1511218,2018-08-26,2018-08-27,0,4,0,40,40,1.66666666667
22502,1511218,2018-08-27,2018-08-28,4,8,40,80,40,1.66666666667
22503,1511218,2018-08-29,2018-08-30,0,0,0,0,0,0
22504,1511218,2018-08-30,2018-08-31,0,0,0,0,0,0
22505,1511218,2018-08-31,2018-09-01,0,0,0,0,0,0
22506,1511218,2018-09-01,2018-09-02,0,0,0,0,0,0
22507,1511218,2018-09-02,2018-09-03,0,6,0,60,60,2.5
22508,1511218,2018-09-03,2018-09-04,6,8,60,80,20,0.833333333333
22509,1511218,2018-09-05,2018-09-06,0,0,0,0,0,0
22510,1511218,2018-09-06,2018-09-07,0,0,0,0,0,0
22511,1511218,2018-09-07,2018-09-08,0,0,0,0,0,0
22512,1511218,2018-09-08,2018-09-09,0,2,0,20,20,0.833333333333
22513,1511218,2018-09-09,2018-09-10,2,8,20,80,60,2.5
22514,1511218,2018-09-11,2018-09-12,0,2,0,20,20,0.833333333333
22515,1511218,2018-09-12,2018-09-13,2,4,20,40,20,0.833333333333
22516,1511218,2018-09-13,2018-09-14,4,8,40,80,40,1.66666666667
22517,1511218,2018-09-15,2018-09-16,0,0,0,0,0,0
22518,1511218,2018-09-16,2018-09-17,0,0,0,0,0,0
22519,1511218,2018-09-17,2018-09-18,0,10,0,100,100,4.16666666667
22520,1511218,2018-09-19,2018-09-20,0,0,0,0,0,0
22521,1511218,2018-09-20,2018-09-21,0,4,0,40,40,1.66666666667
22522,1511218,2018-09-22,2018-09-23,0,4,0,40,40,1.66666666667
22523,1511218,2018-09-23,2018-09-24,4,6,40,60,20,0.833333333333
22524,1511218,2018-09-24,2018-09-25,6,10,60,100,40,1.66666666667
22525,1511218,2018-09-26,2018-09-27,0,0,0,0,0,0
22526,1511218,2018-09-27,2018-09-28,0,6,0,60,60,2.5
22527,1511218,2018-09-29,2018-09-30,0,0,0,0,0,0
22528,1511218,2018-09-30,2018-10-01,0,4,0,40,40,1.66666666667
22529,1511218,2018-10-01,2018-10-02,4,8,40,80,40,1.66666666667
22530,1511218,2018-10-03,2018-10-04,0,2,0,20,20,0.833333333333
22531,1511218,2018-10-04,2018-10-05,2,10,20,100,80,3.33333333333
22532,1511218,2018-10-06,2018-10-07,0,10,0,100,100,4.16666666667
22533,1511218,2018-10-08,2018-10-09,0,0,0,0,0,0
22534,1511218,2018-10-09,2018-10-10,0,6,0,60,60,2.5
22535,1511218,2018-10-10,2018-10-11,6,6,60,60,0,0
22536,1511218,2018-10-11,2018-10-12,6,8,60,80,20,0.833333333333
22537,1511218,2018-10-13,2018-10-14,0,0,0,0,0,0
22538,1511218,2018-10-14,2018-10-15,0,8,0,80,80,3.33333333333
22539,1511218,2018-10-16,2018-10-17,0,8,0,80,80,3.33333333333
22540,1511218,2018-10-18,2018-10-19,2,4,20,40,20,0.833333333333
22541,1511218,2018-10-20,2018-10-21,0,0,0,0,0,0
22542,1511218,2018-10-21,2018-10-22,0,8,0,80,80,3.33333333333
22543,1511218,2018-10-23,2018-10-24,0,0,0,0,0,0
22544,1511218,2018-10-24,2018-10-25,0,6,0,60,60,2.5
22545,1511218,2018-10-25,2018-10-26,6,8,60,80,20,0.833333333333
22546,1511218,2018-10-27,2018-10-28,0,0,0,0,0,0
22547,1511218,2018-10-28,2018-10-29,0,4,0,40,40,1.66666666667
22548,1511218,2018-10-29,2018-10-30,4,8,40,80,40,1.66666666667
22549,1511218,2018-10-31,2018-11-01,0,0,0,0,0,0
22550,1511218,2018-11-01,2018-11-02,0,8,0,80,80,3.33333333333
22551,1511218,2018-11-03,2018-11-04,0,2,0,20,20,0.833333333333
22552,1511218,2018-11-04,2018-11-05,2,4,20,40,20,0.833333333333
22553,1511218,2018-11-05,2018-11-06,4,8,40,80,40,1.66666666667
22554,1511218,2018-11-07,2018-11-08,0,0,0,0,0,0
22555,1511218,2018-11-08,2018-11-09,0,4,0,40,40,1.66666666667
22556,1511218,2018-11-29,2018-11-30,4,6,40,60,20,0.833333333333
22557,1511218,2018-12-01,2018-12-02,2,6,20,60,40,1.66666666667
22558,1511218,2018-12-02,2018-12-03,6,8,60,80,20,0.833333333333
22559,1511218,2018-12-04,2018-12-05,0,6,0,60,60,2.5
22560,1511218,2018-12-05,2018-12-06,6,8,60,80,20,0.833333333333
22561,1511218,2018-12-08,2018-12-09,0,8,0,80,80,3.33333333333
22562,1511218,2018-12-10,2018-12-11,0,4,0,40,40,1.66666666667
22563,1511218,2018-12-11,2018-12-12,4,6,40,60,20,0.833333333333
22564,1511218,2018-12-15,2018-12-16,4,8,40,80,40,1.66666666667
22565,1511218,2018-12-17,2018-12-18,0,0,0,0,0,0
22566,1511218,2018-12-26,2018-12-27,0,0,0,0,0,0
22567,1511218,2018-12-27,2018-12-28,0,0,0,0,0,0
22568,1511218,2018-12-28,2018-12-29,0,0,0,0,0,0
22569,1511218,2018-12-29,2018-12-30,0,0,0,0,0,0
22570,1511218,2018-12-30,2018-12-31,0,4,0,40,40,1.66666666667
22571,1511218,2018-12-31,2019-01-01,4,6,40,60,20,0.833333333333
22572,1511218,2019-01-01,2019-01-02,6,8,60,80,20,0.833333333333
22573,1511218,2019-01-03,2019-01-04,0,0,0,0,0,0
22574,1511218,2019-01-04,2019-01-05,0,0,0,0,0,0
22575,1511218,2019-01-05,2019-01-06,0,0,0,0,0,0
22576,1511218,2019-01-06,2019-01-07,0,4,0,40,40,1.66666666667
22577,1511218,2019-01-07,2019-01-08,4,8,40,80,40,1.66666666667
22578,1511218,2019-01-09,2019-01-10,0,2,0,20,20,0.833333333333
22579,1511218,2019-01-30,2019-01-31,0,0,0,0,0,0
22580,1511218,2019-02-21,2019-02-22,0,0,0,0,0,0
22581,1511218,2019-02-22,2019-02-23,0,0,0,0,0,0
22582,1511218,2019-02-23,2019-02-24,0,0,0,0,0,0
22583,1511218,2019-02-24,2019-02-25,0,8,0,80,80,3.33333333333
22584,1511218,2019-02-28,2019-03-01,8,8,80,80,0,0
22585,1511218,2019-03-02,2019-03-03,0,0,0,0,0,0
22586,1511218,2019-03-03,2019-03-04,0,0,0,0,0,0
22587,1511218,2019-03-04,2019-03-05,0,8,0,80,80,3.33333333333
22588,1511218,2019-03-06,2019-03-07,0,4,0,40,40,1.66666666667
22589,1511218,2019-03-07,2019-03-08,4,8,40,80,40,1.66666666667
22590,1511218,2019-03-09,2019-03-10,0,8,0,80,80,3.33333333333
22591,1511218,2019-03-11,2019-03-12,0,0,0,0,0,0
22592,1511218,2019-03-12,2019-03-13,0,6,0,60,60,2.5
22593,1511218,2019-03-13,2019-03-14,6,8,60,80,20,0.833333333333
22594,1511218,2019-03-15,2019-03-16,0,0,0,0,0,0
22595,1511218,2019-03-16,2019-03-17,0,6,0,60,60,2.5
22596,1511218,2019-03-17,2019-03-18,6,6,60,60,0,0
22597,1511218,2019-03-18,2019-03-19,6,8,60,80,20,0.833333333333
22598,1511218,2019-03-20,2019-03-21,0,0,0,0,0,0
22599,1511218,2019-03-21,2019-03-22,0,0,0,0,0,0
22600,1511218,2019-03-22,2019-03-23,0,0,0,0,0,0
22601,1511218,2019-03-23,2019-03-24,0,0,0,0,0,0
22602,1511218,2019-03-24,2019-03-25,0,4,0,40,40,1.66666666667
22603,1511218,2019-03-25,2019-03-26,4,4,40,40,0,0
22604,1511218,2019-03-26,2019-03-27,4,6,40,60,20,0.833333333333
22605,1511218,2019-03-27,2019-03-28,6,6,60,60,0,0
22606,1511218,2019-03-28,2019-03-29,6,8,60,80,20,0.833333333333
22607,1511218,2019-03-30,2019-03-31,0,0,0,0,0,0
22608,1511218,2019-03-31,2019-04-01,0,0,0,0,0,0
22609,1511218,2019-04-01,2019-04-02,0,8,0,80,80,3.33333333333
22610,1511218,2019-04-03,2019-04-04,0,0,0,0,0,0
22611,1511218,2019-04-04,2019-04-05,0,4,0,40,40,1.66666666667
22612,1511218,2019-04-06,2019-04-07,0,0,0,0,0,0
22613,1511218,2019-04-07,2019-04-08,0,8,0,80,80,3.33333333333
22614,1511218,2019-04-09,2019-04-10,0,0,0,0,0,0
22615,1511218,2019-04-10,2019-04-11,0,0,0,0,0,0
22616,1511218,2019-04-11,2019-04-12,0,0,0,0,0,0
22617,1511218,2019-04-12,2019-04-13,0,0,0,0,0,0
22618,1511218,2019-04-13,2019-04-14,0,0,0,0,0,0
22619,1511218,2019-04-14,2019-04-15,0,8,0,80,80,3.33333333333
22620,1511218,2019-04-16,2019-04-17,0,4,0,40,40,1.66666666667
22621,1511218,2019-04-17,2019-04-18,4,8,40,80,40,1.66666666667
22622,1511218,2019-04-18,2019-04-19,8,8,80,80,0,0
22623,1511218,2019-04-20,2019-04-21,0,0,0,0,0,0
22624,1511218,2019-04-21,2019-04-22,0,2,0,20,20,0.833333333333
22625,1511218,2019-04-22,2019-04-23,2,6,20,60,40,1.66666666667
22626,1511218,2019-04-23,2019-04-24,6,8,60,80,20,0.833333333333
22627,1511218,2019-04-25,2019-04-26,0,0,0,0,0,0
22628,1511218,2019-04-26,2019-04-27,0,0,0,0,0,0
22629,1511218,2019-04-27,2019-04-28,0,0,0,0,0,0
22630,1511218,2019-04-28,2019-04-29,0,0,0,0,0,0
22631,1511218,2019-04-29,2019-04-30,0,4,0,40,40,1.66666666667
22632,1511218,2019-04-30,2019-05-01,4,8,40,80,40,1.66666666667
22633,1511218,2019-05-02,2019-05-03,0,0,0,0,0,0
22634,1511218,2019-05-03,2019-05-04,0,0,0,0,0,0
22635,1511218,2019-05-04,2019-05-05,0,0,0,0,0,0
22636,1511218,2019-05-05,2019-05-06,0,4,0,40,40,1.66666666667
22637,1511218,2019-05-08,2019-05-09,6,8,60,80,20,0.833333333333
22638,1511218,2019-05-10,2019-05-11,0,0,0,0,0,0
22639,1511218,2019-05-11,2019-05-12,0,0,0,0,0,0
22640,1511218,2019-05-12,2019-05-13,0,0,0,0,0,0
22641,1511218,2019-05-13,2019-05-14,0,6,0,60,60,2.5
22642,1511218,2019-05-14,2019-05-15,6,6,60,60,0,0
22643,1511218,2019-05-16,2019-05-17,2,2,20,20,0,0
22644,1511218,2019-05-18,2019-05-19,0,2,0,20,20,0.833333333333
22645,1511218,2019-05-19,2019-05-20,2,6,20,60,40,1.66666666667
22646,1511218,2019-05-20,2019-05-21,6,8,60,80,20,0.833333333333
22647,1511218,2019-05-23,2019-05-24,2,2,20,20,0,0
22648,1511218,2019-05-25,2019-05-26,0,4,0,40,40,1.66666666667
22649,1511218,2019-05-26,2019-05-27,4,6,40,60,20,0.833333333333
22650,1511218,2019-05-27,2019-05-28,6,8,60,80,20,0.833333333333
22651,1511218,2019-05-29,2019-05-30,0,0,0,0,0,0
22652,1511218,2019-05-30,2019-05-31,0,0,0,0,0,0
22653,1511218,2019-05-31,2019-06-01,0,0,0,0,0,0
22654,1511218,2019-06-01,2019-06-02,0,0,0,0,0,0
22655,1511218,2019-06-02,2019-06-03,0,0,0,0,0,0
22656,1511218,2019-06-03,2019-06-04,0,0,0,0,0,0
22657,1511218,2019-06-04,2019-06-05,0,4,0,40,40,1.66666666667
22658,1511218,2019-06-05,2019-06-06,4,8,40,80,40,1.66666666667
22659,1511218,2019-06-07,2019-06-08,0,0,0,0,0,0
22660,1511218,2019-06-08,2019-06-09,0,0,0,0,0,0
22661,1511218,2019-06-09,2019-06-10,0,6,0,60,60,2.5
22662,1511218,2019-06-10,2019-06-11,6,6,60,60,0,0
22663,1511218,2019-06-11,2019-06-12,6,8,60,80,20,0.833333333333
22664,1511218,2019-06-13,2019-06-14,0,0,0,0,0,0
22665,1511218,2019-06-14,2019-06-15,0,0,0,0,0,0
22666,1511218,2019-06-15,2019-06-16,0,0,0,0,0,0
22667,1511218,2019-06-16,2019-06-17,0,4,0,40,40,1.66666666667
22668,1511218,2019-06-17,2019-06-18,4,6,40,60,20,0.833333333333
22669,1511218,2019-06-18,2019-06-19,6,6,60,60,0,0
22670,1511218,2019-06-19,2019-06-20,6,8,60,80,20,0.833333333333
22671,1511218,2019-06-21,2019-06-22,0,0,0,0,0,0
22672,1511218,2019-06-22,2019-06-23,0,2,0,20,20,0.833333333333
22673,1511218,2019-06-23,2019-06-24,2,2,20,20,0,0
22674,1511218,2019-06-24,2019-06-25,2,4,20,40,20,0.833333333333
22675,1511218,2019-06-25,2019-06-26,4,8,40,80,40,1.66666666667
22676,1511218,2019-06-27,2019-06-28,0,2,0,20,20,0.833333333333
22677,1511218,2019-06-29,2019-06-30,0,0,0,0,0,0
22678,1511218,2019-06-30,2019-07-01,0,4,0,40,40,1.66666666667
22679,1511218,2019-07-01,2019-07-02,4,8,40,80,40,1.66666666667
22680,1511218,2019-07-03,2019-07-04,0,0,0,0,0,0
22681,1511218,2019-07-04,2019-07-05,0,0,0,0,0,0
22682,1511218,2019-07-05,2019-07-06,0,0,0,0,0,0
22683,1511218,2019-07-06,2019-07-07,0,0,0,0,0,0
22684,1511218,2019-07-07,2019-07-08,0,4,0,40,40,1.66666666667
22685,1511218,2019-07-08,2019-07-09,4,8,40,80,40,1.66666666667
22686,1511218,2019-07-10,2019-07-11,0,0,0,0,0,0
22687,1511218,2019-07-11,2019-07-12,0,8,0,80,80,3.33333333333
22688,1511218,2019-07-13,2019-07-14,0,0,0,0,0,0
22689,1511218,2019-07-14,2019-07-15,0,0,0,0,0,0
22690,1511218,2019-07-15,2019-07-16,0,8,0,80,80,3.33333333333
22691,1511218,2019-07-17,2019-07-18,0,0,0,0,0,0
22692,1511218,2019-07-18,2019-07-19,0,2,0,20,20,0.833333333333
22693,1511218,2019-07-20,2019-07-21,0,0,0,0,0,0
22694,1511218,2019-07-21,2019-07-22,0,4,0,40,40,1.66666666667
22695,1511218,2019-07-22,2019-07-23,4,6,40,60,20,0.833333333333
22696,1511218,2019-07-24,2019-07-25,0,0,0,0,0,0
22697,1511218,2019-07-25,2019-07-26,0,6,0,60,60,2.5
22698,1511218,2019-07-27,2019-07-28,0,0,0,0,0,0
22699,1511218,2019-07-28,2019-07-29,0,8,0,80,80,3.33333333333
22700,1511218,2019-07-30,2019-07-31,0,0,0,0,0,0
22701,1511218,2019-07-31,2019-08-01,0,4,0,40,40,1.66666666667
22702,1511218,2019-08-01,2019-08-02,4,8,40,80,40,1.66666666667
22703,1511218,2019-08-03,2019-08-04,0,0,0,0,0,0
22704,1511218,2019-08-04,2019-08-05,0,8,0,80,80,3.33333333333
22705,1511218,2019-08-06,2019-08-07,0,0,0,0,0,0
22706,1511218,2019-08-07,2019-08-08,0,4,0,40,40,1.66666666667
22707,1511218,2019-08-08,2019-08-09,4,4,40,40,0,0
22708,1511218,2019-08-10,2019-08-11,0,4,0,40,40,1.66666666667
22709,1511218,2019-08-11,2019-08-12,4,6,40,60,20,0.833333333333
22710,1511218,2019-08-12,2019-08-13,6,8,60,80,20,0.833333333333
22711,1511218,2019-08-14,2019-08-15,0,0,0,0,0,0
22712,1511218,2019-08-15,2019-08-16,0,0,0,0,0,0
22713,1511218,2019-08-16,2019-08-17,0,0,0,0,0,0
22714,1511218,2019-08-17,2019-08-18,0,0,0,0,0,0
22715,1511218,2019-08-18,2019-08-19,0,6,0,60,60,2.5
22716,1511218,2019-08-19,2019-08-20,6,8,60,80,20,0.833333333333
22717,1511218,2019-08-21,2019-08-22,0,4,0,40,40,1.66666666667
22718,1511218,2019-08-22,2019-08-23,4,10,40,100,60,2.5
22719,1511218,2019-08-24,2019-08-25,0,0,0,0,0,0
22720,1511218,2019-08-25,2019-08-26,0,6,0,60,60,2.5
22721,1511218,2019-08-26,2019-08-27,6,8,60,80,20,0.833333333333
22722,1511218,2019-08-28,2019-08-29,0,2,0,20,20,0.833333333333
22723,1511218,2019-08-29,2019-08-30,2,4,20,40,20,0.833333333333
22724,1511218,2019-08-31,2019-09-01,0,8,0,80,80,3.33333333333
22725,1511218,2019-09-02,2019-09-03,0,0,0,0,0,0
22726,1511218,2019-09-03,2019-09-04,0,4,0,40,40,1.66666666667
22727,1511218,2019-09-04,2019-09-05,4,8,40,80,40,1.66666666667
22728,1511218,2019-09-06,2019-09-07,0,0,0,0,0,0
22729,1511218,2019-09-07,2019-09-08,0,4,0,40,40,1.66666666667
22730,1511218,2019-09-08,2019-09-09,4,6,40,60,20,0.833333333333
22731,1511218,2019-09-09,2019-09-10,6,8,60,80,20,0.833333333333
22732,1511218,2019-09-11,2019-09-12,0,2,0,20,20,0.833333333333
22733,1511218,2019-09-12,2019-09-13,2,6,20,60,40,1.66666666667
22734,1511218,2019-09-14,2019-09-15,0,8,0,80,80,3.33333333333
22735,1511218,2019-09-16,2019-09-17,0,4,0,40,40,1.66666666667
22736,1511218,2019-09-17,2019-09-18,4,8,40,80,40,1.66666666667
22737,1511218,2019-09-19,2019-09-20,0,6,0,60,60,2.5
22738,1511218,2019-09-21,2019-09-22,2,8,20,80,60,2.5
22739,1511218,2019-09-23,2019-09-24,0,0,0,0,0,0
22740,1511218,2019-09-24,2019-09-25,0,6,0,60,60,2.5
22741,1511218,2019-09-25,2019-09-26,6,8,60,80,20,0.833333333333
22742,1511218,2019-09-27,2019-09-28,0,0,0,0,0,0
